,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
8,Llama.png,16,30,visiontransformer,0.05319100186767045,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
9,Llama.png,16,30,visiontransformer,4.050043021640176,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
10,Llama.png,16,30,visiontransformer,0.8023058875081763,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
11,Llama.png,16,30,visiontransformer,-2.2483527916672665,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
12,Llama.png,16,30,visiontransformer,-2.1059909211649783,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
13,Llama.png,16,30,visiontransformer,2.338131797762631,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
14,Llama.png,16,30,visiontransformer,0.7853208999964725,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
15,Llama.png,16,30,visiontransformer,0.5242006751164434,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
0,Llama.png,16,50,visiontransformer,0.4445724602862504,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
1,Llama.png,16,50,visiontransformer,0.8874821033774962,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
2,Llama.png,16,50,visiontransformer,0.6177319228255156,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
3,Llama.png,16,50,visiontransformer,-0.12144565902335813,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
4,Llama.png,16,50,visiontransformer,7.906314314898278,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
5,Llama.png,16,50,visiontransformer,0.4505091558974561,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
6,Llama.png,16,50,visiontransformer,-0.06530309845272875,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
7,Llama.png,16,50,visiontransformer,0.46372139613339947,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
8,Llama.png,16,50,visiontransformer,-0.8666755747643244,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
9,Llama.png,16,50,visiontransformer,0.8108755841253337,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
10,Llama.png,16,50,visiontransformer,1.3360163232338804,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
11,Llama.png,16,50,visiontransformer,-2.4046595106817996,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
12,Llama.png,16,50,visiontransformer,1.4034499358402623,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
13,Llama.png,16,50,visiontransformer,-1.3581882561884795,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
14,Llama.png,16,50,visiontransformer,0.2619435797256524,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
15,Llama.png,16,50,visiontransformer,-0.9349356525273897,255,2.065043950292443,1.1130293103093685,0.5061400246808196,20
0,Llama.png,16,50,visiontransformer,-0.1386065448161018,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
1,Llama.png,16,50,visiontransformer,1.1794235338157684,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
2,Llama.png,16,50,visiontransformer,-0.6864078678975414,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
3,Llama.png,16,50,visiontransformer,-1.5634653304478532,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
4,Llama.png,16,50,visiontransformer,5.730937414348542,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
5,Llama.png,16,50,visiontransformer,-1.0896395427912504,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
6,Llama.png,16,50,visiontransformer,-0.8497269935830394,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
7,Llama.png,16,50,visiontransformer,-0.44081967251810994,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
8,Llama.png,16,50,visiontransformer,4.9058164738830286,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
