,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
1,broccoli_cauli.jpg,9,1000,googlenet,1.4435698169311113,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
2,broccoli_cauli.jpg,9,1000,googlenet,-0.4896652319623911,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
3,broccoli_cauli.jpg,9,1000,googlenet,0.37368838529017445,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
4,broccoli_cauli.jpg,9,1000,googlenet,1.6820007007632123,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
5,broccoli_cauli.jpg,9,1000,googlenet,-0.32337332299638577,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
6,broccoli_cauli.jpg,9,1000,googlenet,-0.4312029221390461,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
7,broccoli_cauli.jpg,9,1000,googlenet,1.4942127251513297,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
8,broccoli_cauli.jpg,9,1000,googlenet,-0.506652729844179,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
0,broccoli_cauli.jpg,9,1000,googlenet,-0.5620951445273131,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
1,broccoli_cauli.jpg,9,1000,googlenet,1.6068417557782075,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
2,broccoli_cauli.jpg,9,1000,googlenet,0.1345737804186894,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
3,broccoli_cauli.jpg,9,1000,googlenet,0.1280598442676446,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
4,broccoli_cauli.jpg,9,1000,googlenet,1.1582075838711097,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
5,broccoli_cauli.jpg,9,1000,googlenet,-0.7086421510534024,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
6,broccoli_cauli.jpg,9,1000,googlenet,-0.2552551351128468,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
7,broccoli_cauli.jpg,9,1000,googlenet,1.155175016452072,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
8,broccoli_cauli.jpg,9,1000,googlenet,-0.43695498258453136,median,-2.9298510260362214,0.5829842562323414,0.9382463524685826,10
0,broccoli_cauli.jpg,7,10,googlenet,-0.4709261044408632,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
1,broccoli_cauli.jpg,7,10,googlenet,1.5265415332241288,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
2,broccoli_cauli.jpg,7,10,googlenet,2.0338687477473765,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
3,broccoli_cauli.jpg,7,10,googlenet,-0.24143000536101278,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
4,broccoli_cauli.jpg,7,10,googlenet,-0.7925984520592589,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
5,broccoli_cauli.jpg,7,10,googlenet,0.7307505458271939,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
6,broccoli_cauli.jpg,7,10,googlenet,-0.9070745181145368,0,-2.3658691796384783,0.5562809998754694,0.9247703168034782,20
0,broccoli_cauli.jpg,7,10,googlenet,0.2219446407815986,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
