,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
6,broccoli_cauli.jpg,9,100,alexnet,-0.42412338168349595,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
7,broccoli_cauli.jpg,9,100,alexnet,2.895440196272786,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
8,broccoli_cauli.jpg,9,100,alexnet,0.26766090380726393,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
0,broccoli_cauli.jpg,9,1000,alexnet,0.09918303747278268,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
1,broccoli_cauli.jpg,9,1000,alexnet,0.10860086523572887,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
2,broccoli_cauli.jpg,9,1000,alexnet,-0.4671627364833495,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
3,broccoli_cauli.jpg,9,1000,alexnet,2.01524723693679,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
4,broccoli_cauli.jpg,9,1000,alexnet,1.5715090425670617,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
5,broccoli_cauli.jpg,9,1000,alexnet,0.8425377782770356,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
6,broccoli_cauli.jpg,9,1000,alexnet,0.8212948759768395,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
7,broccoli_cauli.jpg,9,1000,alexnet,1.4413182158457376,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.6533543327980653,0,-1.226494035467537,0.8618929860339403,0.6221965796304394,10
0,broccoli_cauli.jpg,9,1000,alexnet,-0.19140507796935147,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
1,broccoli_cauli.jpg,9,1000,alexnet,0.9821331082636359,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
2,broccoli_cauli.jpg,9,1000,alexnet,-0.3314241866990312,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
3,broccoli_cauli.jpg,9,1000,alexnet,1.5242405735715538,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
4,broccoli_cauli.jpg,9,1000,alexnet,2.2130161621040187,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
5,broccoli_cauli.jpg,9,1000,alexnet,0.1957004121950927,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
6,broccoli_cauli.jpg,9,1000,alexnet,-1.3498707324856565,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
7,broccoli_cauli.jpg,9,1000,alexnet,0.9850528988811125,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.30371651943821076,255,-1.3388061731368657,0.6569974222300826,0.8328117386435715,10
0,broccoli_cauli.jpg,9,1000,alexnet,0.1708241118655438,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
1,broccoli_cauli.jpg,9,1000,alexnet,1.476744813388093,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
2,broccoli_cauli.jpg,9,1000,alexnet,-0.05411956309840238,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
3,broccoli_cauli.jpg,9,1000,alexnet,1.7014151489700307,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
4,broccoli_cauli.jpg,9,1000,alexnet,2.308617358066181,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
5,broccoli_cauli.jpg,9,1000,alexnet,-0.16878063116457298,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
6,broccoli_cauli.jpg,9,1000,alexnet,0.031129589743325692,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
7,broccoli_cauli.jpg,9,1000,alexnet,2.8930037753529585,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.09458091378707567,mean,-0.9972961798598678,1.028661505645918,0.5308824118281105,10
0,broccoli_cauli.jpg,7,10,alexnet,-1.040832477345559,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
1,broccoli_cauli.jpg,7,10,alexnet,2.084942532240038,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
2,broccoli_cauli.jpg,7,10,alexnet,3.942737482766514,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
3,broccoli_cauli.jpg,7,10,alexnet,-0.6660343322494329,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
4,broccoli_cauli.jpg,7,10,alexnet,-0.2527995492172494,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
5,broccoli_cauli.jpg,7,10,alexnet,1.9465646791671942,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
6,broccoli_cauli.jpg,7,10,alexnet,-0.49077977867077005,255,-1.1520228206968284,0.7931177946833079,0.6378967221837231,20
0,broccoli_cauli.jpg,9,1000,alexnet,0.3415789734166754,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
1,broccoli_cauli.jpg,9,1000,alexnet,1.367562892457035,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
2,broccoli_cauli.jpg,9,1000,alexnet,0.0936628314657666,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
3,broccoli_cauli.jpg,9,1000,alexnet,1.8889711793916903,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
4,broccoli_cauli.jpg,9,1000,alexnet,2.7215823579103806,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
5,broccoli_cauli.jpg,9,1000,alexnet,-0.03208622830957841,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
6,broccoli_cauli.jpg,9,1000,alexnet,-0.4190005362901992,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
7,broccoli_cauli.jpg,9,1000,alexnet,2.1065175341029603,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.024777755411619973,median,-1.3023318402589492,0.9019476852844237,0.5359988880163025,10
0,broccoli_cauli.jpg,7,10,alexnet,-0.8243004011672328,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
1,broccoli_cauli.jpg,7,10,alexnet,2.374089847190379,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
2,broccoli_cauli.jpg,7,10,alexnet,2.265040725654236,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
